latitude,longitude,DepthInMet,Observatio,Genus,LEVEL_1,NAME_L1
27.83989,-92.9202,150,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83992,-92.92021,151,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83992,-92.92021,151,2017,Elatopathes,13,Northern Gulf of Mexico
27.83991,-92.92027,152,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83991,-92.92027,152,2017,Elatopathes,13,Northern Gulf of Mexico
27.83991,-92.92027,152,2017,Elatopathes,13,Northern Gulf of Mexico
27.83994,-92.92027,152,2017,Elatopathes,13,Northern Gulf of Mexico
27.83994,-92.92027,152,2017,Elatopathes,13,Northern Gulf of Mexico
27.83994,-92.92027,152,2017,Elatopathes,13,Northern Gulf of Mexico
27.83994,-92.92027,152,2017,Callogorgia,13,Northern Gulf of Mexico
27.83993,-92.92034,153,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83993,-92.92034,153,2017,Callogorgia,13,Northern Gulf of Mexico
27.83993,-92.92034,153,2017,Elatopathes,13,Northern Gulf of Mexico
27.83993,-92.92034,153,2017,Elatopathes,13,Northern Gulf of Mexico
27.83993,-92.92034,153,2017,Elatopathes,13,Northern Gulf of Mexico
27.83998,-92.92035,153,2017,Elatopathes,13,Northern Gulf of Mexico
27.83998,-92.92035,153,2017,Elatopathes,13,Northern Gulf of Mexico
27.83998,-92.92035,153,2017,Elatopathes,13,Northern Gulf of Mexico
27.83998,-92.92035,153,2017,Callogorgia,13,Northern Gulf of Mexico
27.83489,-92.91998,163,2017,Elatopathes,13,Northern Gulf of Mexico
27.83489,-92.91998,163,2017,Elatopathes,13,Northern Gulf of Mexico
27.83492,-92.92,163,2017,Elatopathes,13,Northern Gulf of Mexico
27.83504,-92.91995,161,2017,Elatopathes,13,Northern Gulf of Mexico
27.83504,-92.91995,161,2017,Elatopathes,13,Northern Gulf of Mexico
27.83504,-92.91995,161,2017,Elatopathes,13,Northern Gulf of Mexico
27.83504,-92.91995,161,2017,Elatopathes,13,Northern Gulf of Mexico
27.8351,-92.91995,160,2017,Elatopathes,13,Northern Gulf of Mexico
27.8351,-92.91995,160,2017,Elatopathes,13,Northern Gulf of Mexico
27.83505,-92.91999,158,2017,Elatopathes,13,Northern Gulf of Mexico
27.8351,-92.91995,157,2017,Elatopathes,13,Northern Gulf of Mexico
27.83521,-92.91987,155,2017,Elatopathes,13,Northern Gulf of Mexico
27.83521,-92.91987,155,2017,Elatopathes,13,Northern Gulf of Mexico
27.83515,-92.91993,153,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83515,-92.91993,153,2017,Elatopathes,13,Northern Gulf of Mexico
27.83513,-92.91989,156,2017,Elatopathes,13,Northern Gulf of Mexico
27.83513,-92.91989,156,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83514,-92.9199,155,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83527,-92.91988,149,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83527,-92.91988,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.83527,-92.91988,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.83531,-92.9199,149,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83531,-92.9199,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.83531,-92.9199,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.83535,-92.91988,148,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83535,-92.91988,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.83535,-92.91988,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.83533,-92.91992,148,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83533,-92.91992,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.83534,-92.91996,148,2017,Acanthopathes,13,Northern Gulf of Mexico
27.8354,-92.91988,147,2017,Acanthopathes,13,Northern Gulf of Mexico
27.8354,-92.91988,147,2017,Elatopathes,13,Northern Gulf of Mexico
27.83544,-92.91996,147,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83544,-92.91996,147,2017,Elatopathes,13,Northern Gulf of Mexico
27.83544,-92.91997,147,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83544,-92.91997,147,2017,Elatopathes,13,Northern Gulf of Mexico
27.83544,-92.91997,147,2017,Elatopathes,13,Northern Gulf of Mexico
27.83548,-92.91999,146,2017,Elatopathes,13,Northern Gulf of Mexico
27.83548,-92.91999,146,2017,Elatopathes,13,Northern Gulf of Mexico
27.83552,-92.92003,145,2017,Elatopathes,13,Northern Gulf of Mexico
27.83552,-92.92003,145,2017,Elatopathes,13,Northern Gulf of Mexico
27.83555,-92.92,145,2017,Elatopathes,13,Northern Gulf of Mexico
27.83555,-92.92,145,2017,Elatopathes,13,Northern Gulf of Mexico
27.83555,-92.92,145,2017,Elatopathes,13,Northern Gulf of Mexico
27.8356,-92.92003,144,2017,Elatopathes,13,Northern Gulf of Mexico
27.8356,-92.92003,144,2017,Elatopathes,13,Northern Gulf of Mexico
27.8356,-92.92003,144,2017,Elatopathes,13,Northern Gulf of Mexico
27.8356,-92.92003,144,2017,Elatopathes,13,Northern Gulf of Mexico
27.8356,-92.92003,144,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83558,-92.92001,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83558,-92.92001,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83558,-92.92001,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83558,-92.92001,143,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83558,-92.92002,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83558,-92.92002,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83558,-92.92002,143,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83571,-92.91997,143,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83571,-92.91997,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83571,-92.91997,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.8357,-92.91996,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.8357,-92.91996,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.8357,-92.91995,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.8357,-92.91995,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.8357,-92.91995,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.8357,-92.91995,143,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83568,-92.91996,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83568,-92.91996,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83568,-92.91996,143,2017,Elatopathes,13,Northern Gulf of Mexico
27.83568,-92.91996,143,2017,Acanthopathes,13,Northern Gulf of Mexico
27.83573,-92.9199,142,2017,Elatopathes,13,Northern Gulf of Mexico
27.83573,-92.9199,142,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.9075,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.9075,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.9075,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83911,-92.90753,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83911,-92.90753,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83911,-92.90753,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.90752,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.90752,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.90752,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83915,-92.90746,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83915,-92.90746,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83915,-92.90746,120,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.9075,119,2017,Callogorgia,13,Northern Gulf of Mexico
27.83912,-92.9075,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.9075,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83912,-92.9075,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.9075,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.9075,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.9075,119,2017,Callogorgia,13,Northern Gulf of Mexico
27.83905,-92.9075,119,2017,Callogorgia,13,Northern Gulf of Mexico
27.83916,-92.90749,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83916,-92.90749,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83916,-92.90749,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83916,-92.90749,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83916,-92.90749,118,2017,Callogorgia,13,Northern Gulf of Mexico
27.83916,-92.90745,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83916,-92.90745,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83916,-92.90745,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83916,-92.90745,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83918,-92.90735,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83918,-92.90735,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83918,-92.90735,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83918,-92.90728,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83918,-92.90728,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83914,-92.90733,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83914,-92.90733,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83914,-92.90733,118,2017,Callogorgia,13,Northern Gulf of Mexico
27.83908,-92.90732,119,2017,Callogorgia,13,Northern Gulf of Mexico
27.83908,-92.90732,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83908,-92.90732,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83909,-92.90727,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83909,-92.90727,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83909,-92.90727,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83909,-92.90727,119,2017,Callogorgia,13,Northern Gulf of Mexico
27.83905,-92.90732,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.90732,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.90732,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.90732,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.90732,118,2017,Callogorgia,13,Northern Gulf of Mexico
27.83907,-92.90723,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83907,-92.90723,118,2017,Callogorgia,13,Northern Gulf of Mexico
27.83906,-92.90719,118,2017,Callogorgia,13,Northern Gulf of Mexico
27.83906,-92.90719,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83906,-92.90719,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83904,-92.90715,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83904,-92.90715,119,2017,Elatopathes,13,Northern Gulf of Mexico
27.83904,-92.90715,119,2017,Callogorgia,13,Northern Gulf of Mexico
27.83905,-92.90713,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.90713,118,2017,Elatopathes,13,Northern Gulf of Mexico
27.83905,-92.90713,118,2017,Callogorgia,13,Northern Gulf of Mexico
27.83908,-92.90713,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83908,-92.90713,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83908,-92.90713,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83937,-92.90703,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83937,-92.90703,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83937,-92.90703,116,2017,Callogorgia,13,Northern Gulf of Mexico
27.83937,-92.90703,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83937,-92.90703,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83933,-92.90703,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83933,-92.90703,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83933,-92.90703,116,2017,Callogorgia,13,Northern Gulf of Mexico
27.83936,-92.90699,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83936,-92.90699,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83936,-92.90699,116,2017,Callogorgia,13,Northern Gulf of Mexico
27.83942,-92.907,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83942,-92.907,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83942,-92.907,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83942,-92.907,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8394,-92.90702,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8394,-92.90702,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8394,-92.90702,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8394,-92.90702,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8394,-92.90702,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83944,-92.90698,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83944,-92.90698,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83944,-92.90698,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83944,-92.90698,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83951,-92.90687,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83951,-92.90687,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83951,-92.90687,116,2017,Callogorgia,13,Northern Gulf of Mexico
27.83952,-92.9069,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83952,-92.9069,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83956,-92.90683,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83956,-92.90683,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83956,-92.90683,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83956,-92.90683,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.8396,-92.90679,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8396,-92.90679,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8396,-92.90679,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8396,-92.90679,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83963,-92.90673,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83963,-92.90673,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83963,-92.90673,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83963,-92.90673,116,2017,Callogorgia,13,Northern Gulf of Mexico
27.83961,-92.90676,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83961,-92.90676,116,2017,Elatopathes,13,Northern Gulf of Mexico
27.83961,-92.90676,116,2017,Callogorgia,13,Northern Gulf of Mexico
27.83965,-92.90668,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83965,-92.90668,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83965,-92.90668,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83965,-92.90664,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83965,-92.90664,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83965,-92.90664,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83963,-92.90671,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83963,-92.90671,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83963,-92.90671,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83964,-92.90659,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83964,-92.90659,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83964,-92.90659,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83964,-92.90659,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83966,-92.90659,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83966,-92.90659,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83966,-92.90659,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83966,-92.90659,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83966,-92.90659,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.8397,-92.90654,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8397,-92.90654,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8397,-92.90654,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.8397,-92.90654,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.83974,-92.90658,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83974,-92.90658,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83974,-92.90658,117,2017,Elatopathes,13,Northern Gulf of Mexico
27.83974,-92.90658,117,2017,Callogorgia,13,Northern Gulf of Mexico
27.84113,-92.89774,113,2017,Elatopathes,13,Northern Gulf of Mexico
27.84113,-92.89774,113,2017,Elatopathes,13,Northern Gulf of Mexico
27.84111,-92.89776,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84111,-92.89776,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84111,-92.89776,112,2017,Callogorgia,13,Northern Gulf of Mexico
27.8411,-92.89779,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.8411,-92.89779,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.8411,-92.89779,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.8411,-92.89779,112,2017,Callogorgia,13,Northern Gulf of Mexico
27.84106,-92.89781,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84106,-92.89781,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84106,-92.89781,111,2017,Callogorgia,13,Northern Gulf of Mexico
27.84105,-92.89778,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84105,-92.89778,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84105,-92.89778,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84105,-92.89778,111,2017,Callogorgia,13,Northern Gulf of Mexico
27.84101,-92.89781,110,2017,Elatopathes,13,Northern Gulf of Mexico
27.84101,-92.89781,110,2017,Elatopathes,13,Northern Gulf of Mexico
27.84101,-92.89781,110,2017,Elatopathes,13,Northern Gulf of Mexico
27.84101,-92.89781,110,2017,Elatopathes,13,Northern Gulf of Mexico
27.84101,-92.89781,110,2017,Callogorgia,13,Northern Gulf of Mexico
27.84103,-92.89783,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84103,-92.89783,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84103,-92.89783,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84103,-92.89783,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84103,-92.89783,109,2017,Callogorgia,13,Northern Gulf of Mexico
27.84097,-92.8979,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84097,-92.8979,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84097,-92.8979,109,2017,Callogorgia,13,Northern Gulf of Mexico
27.84095,-92.89788,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.89788,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.89788,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.89788,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84094,-92.89787,107,2017,Elatopathes,13,Northern Gulf of Mexico
27.84094,-92.89787,107,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.8979,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.8979,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.8979,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.8979,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84095,-92.89789,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.89789,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.89789,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.89789,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84095,-92.89789,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84089,-92.89792,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89792,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89792,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89792,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84082,-92.89789,110,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89789,110,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89789,110,2017,Callogorgia,13,Northern Gulf of Mexico
27.84081,-92.89791,111,2017,Callogorgia,13,Northern Gulf of Mexico
27.84081,-92.89791,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89767,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89767,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84075,-92.89796,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84075,-92.89796,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84075,-92.89796,112,2017,Callogorgia,13,Northern Gulf of Mexico
27.84081,-92.89795,111,2017,Callogorgia,13,Northern Gulf of Mexico
27.84081,-92.89795,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84081,-92.89789,111,2017,Callogorgia,13,Northern Gulf of Mexico
27.84081,-92.89789,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84078,-92.89774,114,2017,Elatopathes,13,Northern Gulf of Mexico
27.84081,-92.89775,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84081,-92.89775,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84081,-92.89775,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84081,-92.89775,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84083,-92.89774,109,2017,Callogorgia,13,Northern Gulf of Mexico
27.84083,-92.89774,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84083,-92.89774,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84083,-92.89774,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84085,-92.89775,107,2017,Callogorgia,13,Northern Gulf of Mexico
27.84085,-92.89775,107,2017,Elatopathes,13,Northern Gulf of Mexico
27.84085,-92.89775,107,2017,Elatopathes,13,Northern Gulf of Mexico
27.84085,-92.89775,107,2017,Elatopathes,13,Northern Gulf of Mexico
27.84085,-92.89775,107,2017,Elatopathes,13,Northern Gulf of Mexico
27.84086,-92.89776,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84086,-92.89776,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84086,-92.89776,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84084,-92.89773,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84084,-92.89773,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84084,-92.89773,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84085,-92.89772,108,2017,Callogorgia,13,Northern Gulf of Mexico
27.84085,-92.89772,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84085,-92.89772,108,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89766,109,2017,Callogorgia,13,Northern Gulf of Mexico
27.84089,-92.89766,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89766,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89766,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89766,109,2017,Elatopathes,13,Northern Gulf of Mexico
27.84094,-92.89764,111,2017,Callogorgia,13,Northern Gulf of Mexico
27.84094,-92.89764,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84094,-92.89764,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84094,-92.89764,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84094,-92.89764,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84097,-92.89761,112,2017,Callogorgia,13,Northern Gulf of Mexico
27.84097,-92.89761,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84097,-92.89761,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84091,-92.89764,111,2017,Callogorgia,13,Northern Gulf of Mexico
27.84091,-92.89764,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84091,-92.89764,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84091,-92.89764,111,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89757,112,2017,Callogorgia,13,Northern Gulf of Mexico
27.84089,-92.89757,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84089,-92.89757,112,2017,Elatopathes,13,Northern Gulf of Mexico
27.84083,-92.89754,113,2017,Elatopathes,13,Northern Gulf of Mexico
27.84084,-92.89751,113,2017,Elatopathes,13,Northern Gulf of Mexico
27.84084,-92.89751,113,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89741,115,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89741,115,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89741,115,2017,Callogorgia,13,Northern Gulf of Mexico
27.84082,-92.89743,115,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89743,115,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89743,115,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89743,115,2017,Elatopathes,13,Northern Gulf of Mexico
27.84082,-92.89743,115,2017,Callogorgia,13,Northern Gulf of Mexico
27.84887,-92.90091,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84887,-92.90091,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84887,-92.90091,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84892,-92.90092,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84892,-92.90092,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.8489,-92.9009,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.8489,-92.9009,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.84893,-92.90093,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.84893,-92.90093,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.8489,-92.90095,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.8489,-92.90095,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.8489,-92.90095,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.84887,-92.90097,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.84891,-92.90102,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.84891,-92.90102,148,2017,Elatopathes,13,Northern Gulf of Mexico
27.84901,-92.90105,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84906,-92.90105,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84908,-92.90108,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84909,-92.90115,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84909,-92.90115,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84909,-92.90117,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84909,-92.90117,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84909,-92.90117,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84906,-92.90125,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84906,-92.90125,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.8491,-92.90126,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84914,-92.90127,149,2017,Elatopathes,13,Northern Gulf of Mexico
27.84914,-92.90127,149,2017,Elatopathes,13,Northern Gulf of Mexico
